,Date,Open,High,Low,Close,Vol.,Change %,tr1,tr2,tr3,tr,atr,close_std,atr_std
421,2021-08-23,177.1,177.16,176.56,176.89,507.28K,-0.15%,0.5999999999999943,0.009999999999990905,0.5900000000000034,0.5999999999999943,0.03826530612244927,0.24832294640520164,0.0028706494617990823
422,2021-08-24,176.93,177.08,176.66,176.83,518.08K,-0.03%,0.4200000000000159,0.19000000000002615,0.22999999999998977,0.4200000000000159,0.03698979591836764,0.24534792518521034,0.0030278914264462086
423,2021-08-25,176.77,176.87,175.91,175.98,811.47K,-0.48%,0.960000000000008,0.03999999999999204,0.9200000000000159,0.960000000000008,0.03846938775510229,0.2878692086970412,0.002774699699774269
424,2021-08-26,175.91,176.14,175.71,175.93,736.49K,-0.03%,0.4299999999999784,0.1599999999999966,0.2699999999999818,0.4299999999999784,0.03647959183673487,0.3516772996287131,0.002559218158088381
425,2021-08-27,175.86,176.11,175.66,175.99,540.73K,0.03%,0.45000000000001705,0.18000000000000682,0.27000000000001023,0.45000000000001705,0.03612244897959205,0.3938992173181506,0.0024703579531232182
426,2021-08-30,176.11,176.4,175.83,176.28,387.01K,0.16%,0.5699999999999932,0.4099999999999966,0.1599999999999966,0.5699999999999932,0.03627551020408185,0.40441791027491264,0.002327785865502438
427,2021-08-31,176.46,176.48,175.34,175.45,996.21K,-0.47%,1.1399999999999864,0.19999999999998863,0.9399999999999977,1.1399999999999864,0.03892857142857155,0.5082549330015838,0.002140599949602229
428,2021-09-01,175.35,175.5,174.98,175.23,1.14M,-0.13%,0.5200000000000102,0.05000000000001137,0.46999999999999886,0.5200000000000102,0.03943877551020418,0.6132210938051494,0.0019024531904028726
429,2021-09-02,175.23,175.65,175.2,175.47,1.46M,0.14%,0.45000000000001705,0.4200000000000159,0.030000000000001137,0.45000000000001705,0.03913265306122458,0.659440322136207,0.0017986706786652516
430,2021-09-03,175.42,175.64,174.9,175.17,1.17M,-0.17%,0.7399999999999807,0.1699999999999875,0.5699999999999932,0.7399999999999807,0.039897959183673434,0.7136429525567815,0.001688652617033291
431,2021-09-06,175.09,175.27,174.9,175.25,512.63K,0.05%,0.37000000000000455,0.10000000000002274,0.2699999999999818,0.37000000000000455,0.03892857142857141,0.7371820417204825,0.0014349647092446666
432,2021-09-07,175.1,175.18,174.36,174.49,186.56K,-0.43%,0.8199999999999932,0.06999999999999318,0.8899999999999864,0.8899999999999864,0.041581632653061106,0.8145358686495578,0.0016004700089704827
433,2021-09-08,174.44,174.71,174.33,174.6,9.31K,0.06%,0.37999999999999545,0.21999999999999886,0.1599999999999966,0.37999999999999545,0.041581632653061106,0.8219091284216373,0.0017670264897032626
434,2021-09-09,171.69,172.48,171.59,172.28,763.55K,-1.33%,0.8899999999999864,2.1200000000000045,3.009999999999991,3.009999999999991,0.055765306122448864,1.154085909156182,0.004901392046602638
435,2021-09-10,172.44,172.46,171.71,171.88,521.58K,-0.23%,0.75,0.18000000000000682,0.5699999999999932,0.75,0.056530612244897874,1.4105125325194923,0.0065885720990624275
436,2021-09-13,171.71,171.92,171.62,171.8,418.82K,-0.05%,0.29999999999998295,0.03999999999999204,0.2599999999999909,0.29999999999998295,0.05591836734693852,1.5577202276697912,0.007542011265177263
437,2021-09-14,171.7,172.12,171.33,171.91,807.83K,0.06%,0.789999999999992,0.3199999999999932,0.46999999999999886,0.789999999999992,0.05505102040816294,1.6757752019504786,0.008138168559140084
438,2021-09-15,171.86,172.07,171.34,171.57,727.41K,-0.20%,0.7299999999999898,0.1599999999999966,0.5699999999999932,0.7299999999999898,0.05658163265306095,1.7736974790681563,0.008532319818453312
439,2021-09-16,171.48,171.53,171.1,171.43,684.75K,-0.08%,0.4300000000000068,0.03999999999999204,0.46999999999999886,0.46999999999999886,0.056683673469387394,1.817649278903727,0.008632723077646922
440,2021-09-17,171.2,171.32,170.81,171.0,675.36K,-0.25%,0.5099999999999909,0.11000000000001364,0.6200000000000045,0.6200000000000045,0.05693877551020377,1.8049962710383325,0.008498485534299662
441,2021-09-20,171.01,171.84,170.99,171.55,702.85K,0.32%,0.8499999999999943,0.8400000000000034,0.009999999999990905,0.8499999999999943,0.05545918367346912,1.7639274672987977,0.008276380466203022
442,2021-09-21,171.7,171.96,171.27,171.74,652.92K,0.11%,0.6899999999999977,0.4099999999999966,0.28000000000000114,0.6899999999999977,0.05632653061224457,1.6871935212130473,0.007961207735976637
443,2021-09-22,171.69,171.93,171.41,171.74,584.54K,0.00%,0.5200000000000102,0.18999999999999773,0.3300000000000125,0.5200000000000102,0.056683673469387394,1.5319141584999347,0.007403377272173056
444,2021-09-23,171.67,171.72,170.6,170.7,905.35K,-0.61%,1.1200000000000045,0.020000000000010232,1.1400000000000148,1.1400000000000148,0.058724489795918176,1.4167180770682706,0.006776216401050694
445,2021-09-24,170.59,170.62,170.14,170.3,803.94K,-0.23%,0.4800000000000182,0.07999999999998408,0.5600000000000023,0.5600000000000023,0.0596938775510202,1.2233508747042414,0.005620604031852707
446,2021-09-27,170.33,170.68,169.73,170.17,786.12K,-0.08%,0.950000000000017,0.37999999999999545,0.5700000000000216,0.950000000000017,0.05999999999999995,1.0614972320401763,0.004371681548610585
447,2021-09-28,170.25,170.31,169.48,169.86,943.32K,-0.18%,0.8300000000000125,0.14000000000001478,0.6899999999999977,0.8300000000000125,0.06229591836734698,0.7469781614139008,0.002069019077503431
448,2021-09-29,169.65,170.32,169.61,170.15,737.21K,0.17%,0.7099999999999795,0.45999999999997954,0.25,0.7099999999999795,0.0505612244897959,0.7447029055841522,0.002733117288289469
449,2021-09-30,170.12,170.19,169.56,169.82,942.18K,-0.19%,0.6299999999999955,0.03999999999999204,0.5900000000000034,0.6299999999999955,0.049948979591836695,0.7871160323324917,0.0033165486323073236
450,2021-10-01,170.03,170.53,169.92,170.22,781.48K,0.24%,0.6100000000000136,0.710000000000008,0.09999999999999432,0.710000000000008,0.052040816326530695,0.7738799066350041,0.003523460020614984
451,2021-10-04,170.45,170.55,169.92,170.11,604.57K,-0.06%,0.6300000000000239,0.3300000000000125,0.30000000000001137,0.6300000000000239,0.051224489795918614,0.7361542480530024,0.003760988358647215
452,2021-10-05,170.17,170.39,169.64,169.66,704.30K,-0.26%,0.75,0.2799999999999727,0.4700000000000273,0.75,0.051326530612245194,0.7474017264248622,0.003949563899395541
453,2021-10-06,169.63,169.91,169.12,169.65,923.81K,-0.01%,0.789999999999992,0.25,0.539999999999992,0.789999999999992,0.052959183673469655,0.7474017264249324,0.003993598160487822
454,2021-10-07,169.53,170.0,169.4,169.71,706.34K,0.04%,0.5999999999999943,0.3499999999999943,0.25,0.5999999999999943,0.05285714285714307,0.757340633512121,0.004013603858381465
455,2021-10-08,169.55,169.69,169.11,169.22,832.29K,-0.29%,0.5799999999999841,0.020000000000010232,0.5999999999999943,0.5999999999999943,0.05158163265306144,0.7372107367188261,0.004112590046491134
456,2021-10-11,169.1,169.11,168.57,168.78,547.63K,-0.26%,0.5400000000000205,0.10999999999998522,0.6500000000000057,0.6500000000000057,0.05137755102040842,0.6900346384072434,0.004177023976861364
457,2021-10-12,168.83,169.0,168.21,168.41,1.07M,-0.22%,0.789999999999992,0.21999999999999886,0.5699999999999932,0.789999999999992,0.052755102040816494,0.6165144847400759,0.0041419420273767086
458,2021-10-13,168.34,169.12,168.31,168.94,1.13M,0.31%,0.8100000000000023,0.710000000000008,0.09999999999999432,0.8100000000000023,0.05107142857142867,0.5908849760734944,0.003986213661500207
459,2021-10-14,168.86,169.92,168.64,169.65,984.02K,0.42%,1.2800000000000011,0.9799999999999898,0.30000000000001137,1.2800000000000011,0.05474489795918376,0.5600083398162011,0.003600165121881941
460,2021-10-15,169.84,169.84,169.17,169.56,670.47K,-0.05%,0.6700000000000159,0.18999999999999773,0.4800000000000182,0.6700000000000159,0.053316326530612336,0.5351265640620306,0.0030258572190177855
461,2021-10-18,169.22,169.3,168.64,169.11,913.62K,-0.27%,0.660000000000025,0.2599999999999909,0.9200000000000159,0.9200000000000159,0.053775510204081736,0.5395363292252798,0.0013368466079676595
462,2021-10-19,169.08,169.48,168.34,168.54,846.46K,-0.34%,1.1399999999999864,0.3699999999999761,0.7700000000000102,1.1399999999999864,0.05596938775510218,0.5613132169092997,0.0016086172606598634
463,2021-10-20,168.26,168.87,168.08,168.71,678.20K,0.10%,0.789999999999992,0.3300000000000125,0.45999999999997954,0.789999999999992,0.056785714285714405,0.573300163027784,0.001801927962532832
464,2021-10-21,168.5,168.8,167.92,168.25,722.50K,-0.27%,0.8800000000000239,0.09000000000000341,0.7900000000000205,0.8800000000000239,0.057653061224489995,0.5732057529103857,0.0021637435365321916
465,2021-10-22,167.9,168.55,167.84,168.28,758.78K,0.02%,0.710000000000008,0.30000000000001137,0.4099999999999966,0.710000000000008,0.058061224489796046,0.5491056664903997,0.002397371607572464
466,2021-10-25,168.44,168.68,168.07,168.65,583.71K,0.22%,0.6100000000000136,0.4000000000000057,0.21000000000000796,0.6100000000000136,0.05734693877551039,0.5263496518939165,0.0024447739220376467
467,2021-10-26,168.56,168.97,168.4,168.69,630.95K,0.02%,0.5699999999999932,0.3199999999999932,0.25,0.5699999999999932,0.05622448979591856,0.49109655280888304,0.002462308726375183
468,2021-10-27,168.78,169.83,168.51,169.54,958.58K,0.50%,1.3200000000000216,1.1400000000000148,0.18000000000000682,1.3200000000000216,0.059897959183673806,0.47102938477724826,0.0027899978115622634
469,2021-10-28,169.61,169.65,168.29,169.06,1.27M,-0.28%,1.3600000000000136,0.11000000000001364,1.25,1.3600000000000136,0.06377551020408206,0.4640534499392984,0.003452079432806577
470,2021-10-29,168.95,168.98,167.71,168.12,1.35M,-0.56%,1.2699999999999818,0.0800000000000125,1.3499999999999943,1.3499999999999943,0.06734693877551058,0.5054956223161827,0.004358275001510545
471,2021-11-01,168.18,168.56,167.69,168.15,740.86K,0.02%,0.8700000000000045,0.4399999999999977,0.4300000000000068,0.8700000000000045,0.06775510204081676,0.5261559748735414,0.00501504235255715
472,2021-11-02,168.39,169.36,168.31,169.33,875.01K,0.70%,1.0500000000000114,1.210000000000008,0.1599999999999966,1.210000000000008,0.06979591836734741,0.5439578199595108,0.005466265975026083
473,2021-11-03,169.25,169.7,168.98,169.34,803.10K,0.01%,0.7199999999999989,0.3699999999999761,0.35000000000002274,0.7199999999999989,0.06693877551020454,0.5135317275201671,0.005626204630779962
474,2021-11-04,169.17,170.33,169.03,170.21,894.29K,0.51%,1.3000000000000114,0.9900000000000091,0.3100000000000023,1.3000000000000114,0.07015306122449023,0.6074247567969281,0.00580783291144623
475,2021-11-05,170.16,171.24,170.06,171.07,850.91K,0.51%,1.1800000000000068,1.0300000000000011,0.15000000000000568,1.1800000000000068,0.07147959183673509,0.8485527433498804,0.00591494437441501
476,2021-11-08,171.1,171.12,170.43,170.69,556.85K,-0.22%,0.6899999999999977,0.05000000000001137,0.6399999999999864,0.6899999999999977,0.06918367346938821,0.9484113379429734,0.005794410745631048
477,2021-11-09,170.6,171.44,170.52,171.25,709.92K,0.33%,0.9199999999999875,0.75,0.1699999999999875,0.9199999999999875,0.06984693877551063,1.0902537762869042,0.005637470323290436
478,2021-11-10,171.26,171.38,170.27,170.69,843.97K,-0.33%,1.1099999999999852,0.12999999999999545,0.9799999999999898,1.1099999999999852,0.07102040816326553,1.0991937604814415,0.005486554835355362
479,2021-11-11,170.41,170.87,170.21,170.42,582.16K,-0.16%,0.6599999999999966,0.18000000000000682,0.47999999999998977,0.6599999999999966,0.07076530612244915,1.0639706370421116,0.005180397406920257
480,2021-11-12,170.5,171.07,170.32,170.85,676.53K,0.25%,0.75,0.6500000000000057,0.09999999999999432,0.75,0.07147959183673479,1.0661270670427037,0.004595605652186035
481,2021-11-15,171.01,171.4,170.42,170.75,628.91K,-0.06%,0.9800000000000182,0.5500000000000114,0.4300000000000068,0.9800000000000182,0.0735714285714288,1.040770266320472,0.0035207311395677836
482,2021-11-16,170.54,170.86,170.36,170.77,618.97K,0.01%,0.5,0.11000000000001364,0.38999999999998636,0.5,0.06938775510204094,1.054222279876776,0.002418931138702617
483,2021-11-17,170.62,170.97,170.55,170.77,537.00K,0.00%,0.4199999999999875,0.19999999999998863,0.21999999999999886,0.4199999999999875,0.06459183673469386,1.029467215241275,0.00227692361849232
484,2021-11-18,170.94,171.38,170.88,171.24,640.49K,0.28%,0.5,0.6099999999999852,0.10999999999998522,0.6099999999999852,0.06081632653061218,0.877546842933277,0.0032274809517372936
485,2021-11-19,171.21,172.42,171.0,172.32,891.76K,0.63%,1.4199999999999875,1.1799999999999784,0.2400000000000091,1.4199999999999875,0.06362244897959168,0.7562399758690096,0.0035304006122681064
486,2021-11-22,172.19,172.57,171.53,171.77,644.23K,-0.32%,1.039999999999992,0.25,0.789999999999992,1.039999999999992,0.0627551020408161,0.6968216698437016,0.003857922368076974
487,2021-11-23,171.68,171.7,170.56,170.81,784.69K,-0.56%,1.1399999999999864,0.0700000000000216,1.210000000000008,1.210000000000008,0.06525510204081614,0.5427165086805928,0.003927819557402717
488,2021-11-24,170.74,171.18,170.31,170.54,793.13K,-0.16%,0.8700000000000045,0.37000000000000455,0.5,0.8700000000000045,0.0630612244897957,0.5134455897459828,0.004101390283131271
489,2021-11-25,170.6,171.06,170.6,170.98,349.08K,0.26%,0.46000000000000796,0.5200000000000102,0.060000000000002274,0.5200000000000102,0.0596938775510202,0.5130071867231539,0.004445805629638699
490,2021-11-26,171.19,172.46,171.14,172.34,879.09K,0.80%,1.3200000000000216,1.4800000000000182,0.1599999999999966,1.4800000000000182,0.06372448979591827,0.6177929522674042,0.004459038822271135
491,2021-11-29,172.03,172.38,171.65,172.02,671.18K,-0.19%,0.7299999999999898,0.03999999999999204,0.6899999999999977,0.7299999999999898,0.06275510204081623,0.6640340418941747,0.004440049709750543
492,2021-11-30,171.99,172.71,171.84,172.37,1.02M,0.20%,0.8700000000000045,0.6899999999999977,0.18000000000000682,0.8700000000000045,0.06153061224489797,0.7214640944381516,0.00431978767281184
493,2021-12-01,172.19,172.59,171.63,172.07,1.05M,-0.17%,0.960000000000008,0.21999999999999886,0.7400000000000091,0.960000000000008,0.06306122448979598,0.7043600477923307,0.004040001299644278
494,2021-12-02,172.47,173.06,172.12,172.75,1.42M,0.40%,0.9399999999999977,0.9900000000000091,0.05000000000001137,0.9900000000000091,0.0642857142857144,0.7702019144444071,0.003532111864195286
495,2021-12-03,172.83,173.14,172.41,172.77,1.12M,0.01%,0.7299999999999898,0.38999999999998636,0.3400000000000034,0.7299999999999898,0.06301020408163263,0.8003076331605521,0.0022663554824931286
496,2021-12-06,172.92,173.01,172.6,172.91,662.45K,0.08%,0.4099999999999966,0.23999999999998067,0.17000000000001592,0.4099999999999966,0.06255102040816322,0.8173167032486359,0.0014742365054374342
497,2021-12-07,172.69,172.79,172.27,172.53,117.81K,-0.22%,0.5199999999999818,0.12000000000000455,0.6399999999999864,0.6399999999999864,0.06367346938775505,0.7755480161003955,0.0014127046322862692
498,2021-12-08,172.54,172.96,172.4,172.86,8.24K,0.19%,0.5600000000000023,0.4300000000000068,0.12999999999999545,0.5600000000000023,0.06341836734693881,0.7809236571164975,0.0012915951483708635
499,2021-12-09,173.59,174.31,173.44,174.19,464.44K,0.77%,0.8700000000000045,1.4499999999999886,0.5799999999999841,1.4499999999999886,0.06357142857142861,0.9645260180849353,0.0012898609608312766
500,2021-12-10,174.13,174.27,173.78,174.24,448.42K,0.03%,0.4900000000000091,0.0800000000000125,0.4099999999999966,0.4900000000000091,0.06076530612244911,1.095309680732122,0.0014244656743205234
501,2021-12-13,173.91,174.7,173.89,174.68,359.93K,0.25%,0.8100000000000023,0.45999999999997954,0.35000000000002274,0.8100000000000023,0.05872448979591847,1.1541994514070648,0.0016406797322609256
502,2021-12-14,174.64,174.75,174.18,174.46,394.66K,-0.13%,0.5699999999999932,0.06999999999999318,0.5,0.5699999999999932,0.05719387755102045,1.072763966338497,0.0021374171382175055
503,2021-12-15,174.39,174.56,174.04,174.32,403.49K,-0.08%,0.5200000000000102,0.09999999999999432,0.4200000000000159,0.5200000000000102,0.05719387755102045,0.9696110583100794,0.0024291622916567234
504,2021-12-16,174.09,174.44,173.43,174.05,667.66K,-0.15%,1.009999999999991,0.12000000000000455,0.8899999999999864,1.009999999999991,0.05479591836734684,0.9634382112074881,0.0029961594736454826
505,2021-12-17,174.25,174.66,174.08,174.43,405.41K,0.22%,0.5799999999999841,0.6099999999999852,0.030000000000001137,0.6099999999999852,0.054183673469387635,0.9316454190380369,0.003485502395618193
506,2021-12-20,174.74,174.94,174.09,174.42,403.16K,-0.01%,0.8499999999999943,0.5099999999999909,0.3400000000000034,0.8499999999999943,0.05408163265306105,0.9055894807767878,0.0038742151111121025
507,2021-12-21,174.23,174.44,173.23,173.31,476.94K,-0.64%,1.210000000000008,0.020000000000010232,1.1899999999999977,1.210000000000008,0.05535714285714268,0.7963846880934919,0.00395776853915908
508,2021-12-22,173.47,173.52,172.77,173.14,362.64K,-0.10%,0.75,0.21000000000000796,0.539999999999992,0.75,0.05413265306122427,0.7665367384736022,0.003940832289884839
509,2021-12-23,173.17,173.19,172.28,172.43,371.68K,-0.41%,0.9099999999999966,0.05000000000001137,0.8599999999999852,0.9099999999999966,0.05505102040816308,0.8039821904983712,0.0038538124407869806
510,2021-12-24,172.54,172.54,172.54,172.54,-,0.06%,0.0,0.10999999999998522,0.10999999999998522,0.10999999999998522,0.05352040816326507,0.8377507825287851,0.003823806685413806
511,2021-12-27,172.48,172.64,172.08,172.41,180.06K,-0.08%,0.5599999999999739,0.09999999999999432,0.45999999999997954,0.5599999999999739,0.05311224489795887,0.8509942472146533,0.003554560814194884
512,2021-12-28,172.36,172.47,172.09,172.36,189.53K,-0.03%,0.37999999999999545,0.060000000000002274,0.3199999999999932,0.37999999999999545,0.05219387755102006,0.8971652548481516,0.0031926719858319883
513,2021-12-29,172.31,172.42,171.31,171.51,325.49K,-0.49%,1.1099999999999852,0.05999999999997385,1.0500000000000114,1.1099999999999852,0.05045918367346903,1.0448702532636585,0.002680054107528238
514,2021-12-30,171.42,171.79,171.31,171.37,314.73K,-0.08%,0.47999999999998977,0.28000000000000114,0.19999999999998863,0.47999999999998977,0.050408163265305665,1.1538147431628882,0.002396974837692149
515,2022-01-03,171.36,171.53,170.55,170.74,492.41K,-0.37%,0.9799999999999898,0.1599999999999966,0.8199999999999932,0.9799999999999898,0.05127551020408111,1.2531106350749988,0.002157650322868298
516,2022-01-04,170.69,171.17,170.5,170.81,717.15K,0.04%,0.6699999999999875,0.4299999999999784,0.2400000000000091,0.6699999999999875,0.051785714285713734,1.296761816523459,0.001976489570766287
517,2022-01-05,170.75,170.93,170.53,170.75,639.22K,-0.04%,0.4000000000000057,0.12000000000000455,0.28000000000000114,0.4000000000000057,0.05117346938775453,1.3052802738909413,0.0017257662436728468
518,2022-01-06,170.53,170.61,169.95,170.34,762.90K,-0.24%,0.660000000000025,0.13999999999998636,0.8000000000000114,0.8000000000000114,0.05010204081632606,1.3313349493103415,0.0017974735361206697
519,2022-01-07,170.45,170.53,169.88,170.0,613.34K,-0.20%,0.6500000000000057,0.18999999999999773,0.46000000000000796,0.6500000000000057,0.05030612244897923,1.2816852316265877,0.0018381358190318411
520,2022-01-10,169.96,170.21,169.71,169.96,679.20K,-0.02%,0.5,0.21000000000000796,0.28999999999999204,0.5,0.04852040816326497,1.1451649432530084,0.0020272910470371277
521,2022-01-11,169.92,170.2,169.57,169.79,771.35K,-0.10%,0.6299999999999955,0.23999999999998067,0.3900000000000148,0.6299999999999955,0.045561224489795514,1.1145237488794486,0.0024166003738052442
522,2022-01-12,169.87,170.51,169.74,170.22,800.92K,0.25%,0.7699999999999818,0.7199999999999989,0.04999999999998295,0.7699999999999818,0.045663265306121956,1.0114359827769743,0.0026864505161962957
523,2022-01-13,170.08,171.0,169.86,170.71,722.58K,0.29%,1.1399999999999864,0.7800000000000011,0.3599999999999852,1.1399999999999864,0.046836734693877,0.9376381949444869,0.0025451603471204334
524,2022-01-14,170.83,170.95,169.87,170.08,708.78K,-0.37%,1.079999999999984,0.23999999999998067,0.8400000000000034,1.079999999999984,0.051785714285713734,0.8457810617406355,0.002402243837601129
525,2022-01-17,169.8,169.92,169.53,169.65,377.17K,-0.25%,0.38999999999998636,0.160000000000025,0.5500000000000114,0.5500000000000114,0.051734693877550655,0.7558304507846593,0.00228787744952251
526,2022-01-18,169.67,169.81,169.31,169.57,737.05K,-0.05%,0.5,0.1599999999999966,0.3400000000000034,0.5,0.05234693877550987,0.6070157591627767,0.0023003060413971607
527,2022-01-19,169.3,169.54,168.95,169.38,772.80K,-0.11%,0.5900000000000034,0.030000000000001137,0.6200000000000045,0.6200000000000045,0.04984693877550996,0.5713609163280696,0.0022937307362023303
528,2022-01-20,169.28,169.94,169.21,169.74,614.30K,0.21%,0.7299999999999898,0.5600000000000023,0.1699999999999875,0.7299999999999898,0.0511224489795916,0.48274398830623,0.002315884626089592
529,2022-01-21,170.0,170.63,169.92,170.29,704.57K,0.32%,0.710000000000008,0.8899999999999864,0.1799999999999784,0.8899999999999864,0.050663265306122196,0.4526363555148244,0.0022927952144953688
530,2022-01-24,170.23,171.07,170.1,170.87,740.08K,0.34%,0.9699999999999989,0.7800000000000011,0.18999999999999773,0.9699999999999989,0.052193877551020215,0.46017734278998973,0.002322150852842587
531,2022-01-25,170.62,170.89,170.26,170.66,794.72K,-0.12%,0.6299999999999955,0.01999999999998181,0.6100000000000136,0.6299999999999955,0.05336734693877526,0.45087948245222054,0.0024867463603532535
532,2022-01-26,170.34,170.58,169.66,170.35,685.63K,-0.18%,0.9200000000000159,0.07999999999998408,1.0,1.0,0.05438775510204051,0.4513137112232905,0.002749679549992646
533,2022-01-27,169.78,170.42,169.67,170.16,788.20K,-0.11%,0.75,0.06999999999999318,0.6800000000000068,0.75,0.054897959183673135,0.4508654681096511,0.0030106863089267464
534,2022-01-28,170.21,170.22,169.42,170.02,783.92K,-0.08%,0.8000000000000114,0.060000000000002274,0.7400000000000091,0.8000000000000114,0.056428571428571155,0.4496940351825743,0.0033098726166235835
535,2022-01-31,169.91,169.93,168.81,169.11,935.28K,-0.54%,1.1200000000000045,0.09000000000000341,1.210000000000008,1.210000000000008,0.0593877551020406,0.5180314598657999,0.0035511007207385376
536,2022-02-01,169.03,169.54,168.65,168.76,791.63K,-0.21%,0.8899999999999864,0.4299999999999784,0.46000000000000796,0.8899999999999864,0.05999999999999981,0.6198338132500835,0.0035910539499540675
537,2022-02-02,168.81,169.17,168.41,168.66,759.46K,-0.06%,0.7599999999999909,0.4099999999999966,0.3499999999999943,0.7599999999999909,0.05806122448979575,0.6676874968208493,0.0032987657609396133
538,2022-02-03,168.76,168.81,166.84,166.9,1.31M,-1.04%,1.9699999999999989,0.15000000000000568,1.8199999999999932,1.9699999999999989,0.06260204081632643,1.0171680142607904,0.003940447560302249
539,2022-02-04,166.89,167.0,165.72,166.02,1.27M,-0.53%,1.2800000000000011,0.09999999999999432,1.1800000000000068,1.2800000000000011,0.06632653061224475,1.3916700774250572,0.004886721334631002
540,2022-02-07,166.07,166.49,165.38,165.6,1.08M,-0.25%,1.1100000000000136,0.46999999999999886,0.6400000000000148,1.1100000000000136,0.06943877551020401,1.7059507999567323,0.005965350328988715
541,2022-02-08,165.71,166.11,165.03,165.18,1.09M,-0.25%,1.0800000000000125,0.5100000000000193,0.5699999999999932,1.0800000000000125,0.07178571428571424,1.9871410796253923,0.006756258713218943
542,2022-02-09,165.33,166.01,165.33,165.86,870.19K,0.41%,0.6799999999999784,0.8299999999999841,0.15000000000000568,0.8299999999999841,0.07229591836734688,2.1036671278081718,0.007297296372421946
543,2022-02-10,165.8,165.96,164.37,164.94,1.11M,-0.55%,1.5900000000000034,0.09999999999999432,1.490000000000009,1.5900000000000034,0.07586734693877553,2.2279247970038165,0.007868471749253007
544,2022-02-11,164.71,166.46,164.48,164.95,965.98K,0.01%,1.9800000000000182,1.5200000000000102,0.46000000000000796,1.9800000000000182,0.08102040816326542,2.219000987972138,0.00883645413091503
545,2022-02-14,165.89,166.38,164.95,165.23,942.67K,0.17%,1.4300000000000068,1.4300000000000068,0.0,1.4300000000000068,0.0851020408163267,2.1259583488641423,0.00990721231419142
546,2022-02-15,165.44,165.53,164.42,164.54,942.12K,-0.42%,1.1100000000000136,0.30000000000001137,0.8100000000000023,1.1100000000000136,0.0856632653061227,2.0433425804562213,0.010531362812279994
547,2022-02-16,164.75,165.47,164.34,165.23,805.45K,0.42%,1.1299999999999955,0.9300000000000068,0.19999999999998863,1.1299999999999955,0.08760204081632675,1.8445679085459679,0.010904735885569478
548,2022-02-17,165.35,166.08,165.14,165.84,836.75K,0.37%,0.9400000000000261,0.8500000000000227,0.09000000000000341,0.9400000000000261,0.08831632653061254,1.5449364295775034,0.010995758108728722
549,2022-02-18,166.2,166.74,165.61,166.34,678.08K,0.30%,1.1299999999999955,0.9000000000000057,0.22999999999998977,1.1299999999999955,0.08790816326530636,1.3020729457489015,0.01090045660761136
550,2022-02-21,166.77,166.97,165.8,166.26,633.56K,-0.05%,1.1699999999999875,0.6299999999999955,0.539999999999992,1.1699999999999875,0.0893367346938778,1.0400277363200967,0.01058077951215941
551,2022-02-22,166.92,167.17,165.16,165.7,1.04M,-0.34%,2.009999999999991,0.9099999999999966,1.0999999999999943,2.009999999999991,0.09571428571428596,0.6453455501732919,0.010106256242047596
552,2022-02-23,165.65,166.17,165.39,165.99,764.91K,0.18%,0.7800000000000011,0.46999999999999886,0.3100000000000023,0.7800000000000011,0.0896428571428574,0.5436183211854829,0.009071434184372177
553,2022-02-24,166.18,168.01,166.01,166.93,1.19M,0.57%,2.0,2.019999999999982,0.01999999999998181,2.019999999999982,0.09341836734693894,0.64859145779795,0.008365398918021384
554,2022-02-25,166.63,167.2,165.87,166.15,853.80K,-0.47%,1.329999999999984,0.2699999999999818,1.0600000000000023,1.329999999999984,0.09454081632653062,0.6641759332716212,0.007716942958907
555,2022-02-28,167.03,168.0,166.25,167.04,969.08K,0.54%,1.75,1.8499999999999943,0.09999999999999432,1.8499999999999943,0.09846938775510196,0.7435953643894725,0.007331711094856353
556,2022-03-01,167.75,171.12,167.31,170.3,1.79M,1.95%,3.8100000000000023,4.0800000000000125,0.27000000000001023,4.0800000000000125,0.11505102040816331,1.418376257837951,0.009185056336043409
557,2022-03-02,170.45,170.85,169.01,169.38,1.50M,-0.54%,1.8400000000000034,0.549999999999983,1.2900000000000205,1.8400000000000034,0.11632653061224496,1.6203655807846309,0.010484216074680915
558,2022-03-03,169.55,169.75,168.46,169.2,1.52M,-0.11%,1.289999999999992,0.37000000000000455,0.9199999999999875,1.289999999999992,0.11280612244897952,1.7188977109374357,0.011016752859528415
559,2022-03-04,169.54,171.22,169.17,170.96,926.18K,1.04%,2.0500000000000114,2.0200000000000102,0.030000000000001137,2.0500000000000114,0.11596938775510199,1.9957895240185168,0.011792558586196957
560,2022-03-07,171.35,171.66,169.61,169.9,155.38K,-0.62%,2.049999999999983,0.6999999999999886,1.3499999999999943,2.049999999999983,0.12076530612244876,1.9741277111134676,0.012685795672806756
561,2022-03-08,169.71,170.12,168.23,168.49,10.85K,-0.83%,1.8900000000000148,0.21999999999999886,1.670000000000016,1.8900000000000148,0.12464285714285704,1.873478283601531,0.013634217311683813
562,2022-03-09,164.96,165.29,163.38,163.58,850.51K,-2.91%,1.9099999999999966,3.200000000000017,5.110000000000014,5.110000000000014,0.1459183673469386,2.1303391877705447,0.0170936282546107
563,2022-03-10,163.63,164.43,162.02,162.78,961.96K,-0.49%,2.4099999999999966,0.8499999999999943,1.5600000000000023,2.4099999999999966,0.1524489795918366,2.475207617000805,0.019959435526313143
