,Date,Open,High,Low,Close,Vol.,Change %,tr1,tr2,tr3,tr,atr
528,2022-01-20,169.28,169.94,169.21,169.74,614.30K,0.21%,0.7299999999999898,0.5600000000000023,0.1699999999999875,0.7299999999999898,0.0511224489795916
529,2022-01-21,170.0,170.63,169.92,170.29,704.57K,0.32%,0.710000000000008,0.8899999999999864,0.1799999999999784,0.8899999999999864,0.050663265306122196
530,2022-01-24,170.23,171.07,170.1,170.87,740.08K,0.34%,0.9699999999999989,0.7800000000000011,0.18999999999999773,0.9699999999999989,0.052193877551020215
531,2022-01-25,170.62,170.89,170.26,170.66,794.72K,-0.12%,0.6299999999999955,0.01999999999998181,0.6100000000000136,0.6299999999999955,0.05336734693877526
532,2022-01-26,170.34,170.58,169.66,170.35,685.63K,-0.18%,0.9200000000000159,0.07999999999998408,1.0,1.0,0.05438775510204051
533,2022-01-27,169.78,170.42,169.67,170.16,788.20K,-0.11%,0.75,0.06999999999999318,0.6800000000000068,0.75,0.054897959183673135
534,2022-01-28,170.21,170.22,169.42,170.02,783.92K,-0.08%,0.8000000000000114,0.060000000000002274,0.7400000000000091,0.8000000000000114,0.056428571428571155
535,2022-01-31,169.91,169.93,168.81,169.11,935.28K,-0.54%,1.1200000000000045,0.09000000000000341,1.210000000000008,1.210000000000008,0.0593877551020406
536,2022-02-01,169.03,169.54,168.65,168.76,791.63K,-0.21%,0.8899999999999864,0.4299999999999784,0.46000000000000796,0.8899999999999864,0.05999999999999981
537,2022-02-02,168.81,169.17,168.41,168.66,759.46K,-0.06%,0.7599999999999909,0.4099999999999966,0.3499999999999943,0.7599999999999909,0.05806122448979575
538,2022-02-03,168.76,168.81,166.84,166.9,1.31M,-1.04%,1.9699999999999989,0.15000000000000568,1.8199999999999932,1.9699999999999989,0.06260204081632643
539,2022-02-04,166.89,167.0,165.72,166.02,1.27M,-0.53%,1.2800000000000011,0.09999999999999432,1.1800000000000068,1.2800000000000011,0.06632653061224475
540,2022-02-07,166.07,166.49,165.38,165.6,1.08M,-0.25%,1.1100000000000136,0.46999999999999886,0.6400000000000148,1.1100000000000136,0.06943877551020401
541,2022-02-08,165.71,166.11,165.03,165.18,1.09M,-0.25%,1.0800000000000125,0.5100000000000193,0.5699999999999932,1.0800000000000125,0.07178571428571424
542,2022-02-09,165.33,166.01,165.33,165.86,870.19K,0.41%,0.6799999999999784,0.8299999999999841,0.15000000000000568,0.8299999999999841,0.07229591836734688
543,2022-02-10,165.8,165.96,164.37,164.94,1.11M,-0.55%,1.5900000000000034,0.09999999999999432,1.490000000000009,1.5900000000000034,0.07586734693877553
544,2022-02-11,164.71,166.46,164.48,164.95,965.98K,0.01%,1.9800000000000182,1.5200000000000102,0.46000000000000796,1.9800000000000182,0.08102040816326542
545,2022-02-14,165.89,166.38,164.95,165.23,942.67K,0.17%,1.4300000000000068,1.4300000000000068,0.0,1.4300000000000068,0.0851020408163267
546,2022-02-15,165.44,165.53,164.42,164.54,942.12K,-0.42%,1.1100000000000136,0.30000000000001137,0.8100000000000023,1.1100000000000136,0.0856632653061227
547,2022-02-16,164.75,165.47,164.34,165.23,805.45K,0.42%,1.1299999999999955,0.9300000000000068,0.19999999999998863,1.1299999999999955,0.08760204081632675
548,2022-02-17,165.35,166.08,165.14,165.84,836.75K,0.37%,0.9400000000000261,0.8500000000000227,0.09000000000000341,0.9400000000000261,0.08831632653061254
549,2022-02-18,166.2,166.74,165.61,166.34,678.08K,0.30%,1.1299999999999955,0.9000000000000057,0.22999999999998977,1.1299999999999955,0.08790816326530636
550,2022-02-21,166.77,166.97,165.8,166.26,633.56K,-0.05%,1.1699999999999875,0.6299999999999955,0.539999999999992,1.1699999999999875,0.0893367346938778
551,2022-02-22,166.92,167.17,165.16,165.7,1.04M,-0.34%,2.009999999999991,0.9099999999999966,1.0999999999999943,2.009999999999991,0.09571428571428596
552,2022-02-23,165.65,166.17,165.39,165.99,764.91K,0.18%,0.7800000000000011,0.46999999999999886,0.3100000000000023,0.7800000000000011,0.0896428571428574
553,2022-02-24,166.18,168.01,166.01,166.93,1.19M,0.57%,2.0,2.019999999999982,0.01999999999998181,2.019999999999982,0.09341836734693894
554,2022-02-25,166.63,167.2,165.87,166.15,853.80K,-0.47%,1.329999999999984,0.2699999999999818,1.0600000000000023,1.329999999999984,0.09454081632653062
555,2022-02-28,167.03,168.0,166.25,167.04,969.08K,0.54%,1.75,1.8499999999999943,0.09999999999999432,1.8499999999999943,0.09846938775510196
556,2022-03-01,167.75,171.12,167.31,170.3,1.79M,1.95%,3.8100000000000023,4.0800000000000125,0.27000000000001023,4.0800000000000125,0.11505102040816331
557,2022-03-02,170.45,170.85,169.01,169.38,1.50M,-0.54%,1.8400000000000034,0.549999999999983,1.2900000000000205,1.8400000000000034,0.11632653061224496
558,2022-03-03,169.55,169.75,168.46,169.2,1.52M,-0.11%,1.289999999999992,0.37000000000000455,0.9199999999999875,1.289999999999992,0.11280612244897952
559,2022-03-04,169.54,171.22,169.17,170.96,926.18K,1.04%,2.0500000000000114,2.0200000000000102,0.030000000000001137,2.0500000000000114,0.11596938775510199
560,2022-03-07,171.35,171.66,169.61,169.9,155.38K,-0.62%,2.049999999999983,0.6999999999999886,1.3499999999999943,2.049999999999983,0.12076530612244876
561,2022-03-08,169.71,170.12,168.23,168.49,10.85K,-0.83%,1.8900000000000148,0.21999999999999886,1.670000000000016,1.8900000000000148,0.12464285714285704
562,2022-03-09,164.96,165.29,163.38,163.58,850.51K,-2.91%,1.9099999999999966,3.200000000000017,5.110000000000014,5.110000000000014,0.1459183673469386
563,2022-03-10,163.63,164.43,162.02,162.78,961.96K,-0.49%,2.4099999999999966,0.8499999999999943,1.5600000000000023,2.4099999999999966,0.1524489795918366
564,2022-03-11,162.94,163.2,162.01,162.44,647.56K,-0.21%,1.1899999999999977,0.4199999999999875,0.7700000000000102,1.1899999999999977,0.15255102040816312
565,2022-03-14,162.46,162.73,161.14,161.21,605.35K,-0.76%,1.5900000000000034,0.28999999999999204,1.3000000000000114,1.5900000000000034,0.15040816326530607
566,2022-03-15,161.34,162.05,160.9,161.97,617.48K,0.47%,1.1500000000000057,0.8400000000000034,0.3100000000000023,1.1500000000000057,0.1522959183673469
567,2022-03-16,161.63,161.81,160.56,161.07,690.10K,-0.56%,1.25,0.1599999999999966,1.4099999999999966,1.4099999999999966,0.14918367346938782
568,2022-03-17,161.16,161.69,160.68,161.01,715.29K,-0.04%,1.009999999999991,0.6200000000000045,0.38999999999998636,1.009999999999991,0.14755102040816334
569,2022-03-18,161.19,161.77,160.76,161.37,490.02K,0.22%,1.0100000000000193,0.7600000000000193,0.25,1.0100000000000193,0.14326530612244917
570,2022-03-21,161.26,161.34,159.77,160.3,526.10K,-0.66%,1.5699999999999932,0.030000000000001137,1.5999999999999943,1.5999999999999943,0.1306122448979593
571,2022-03-22,159.99,159.99,159.07,159.43,790.43K,-0.54%,0.9200000000000159,0.3100000000000023,1.2300000000000182,1.2300000000000182,0.1275000000000002
572,2022-03-23,159.39,160.31,159.06,159.8,656.78K,0.23%,1.25,0.8799999999999955,0.37000000000000455,1.25,0.12729591836734716
573,2022-03-24,160.05,160.26,158.73,159.26,737.86K,-0.34%,1.5300000000000011,0.45999999999997954,1.0700000000000216,1.5300000000000011,0.12464285714285732
574,2022-03-25,159.15,159.64,158.08,158.65,657.96K,-0.38%,1.5599999999999739,0.37999999999999545,1.1799999999999784,1.5599999999999739,0.12214285714285729
575,2022-03-28,158.47,158.67,157.65,158.32,694.00K,-0.21%,1.0199999999999818,0.01999999999998181,1.0,1.0199999999999818,0.11770408163265303
576,2022-03-29,158.22,158.33,156.05,157.37,916.30K,-0.60%,2.280000000000001,0.010000000000019327,2.269999999999982,2.280000000000001,0.10326530612244889
577,2022-03-30,157.53,158.06,156.37,157.16,878.66K,-0.13%,1.6899999999999977,0.6899999999999977,1.0,1.6899999999999977,0.09959183673469378
578,2022-03-31,157.04,159.05,156.9,158.66,999.82K,0.95%,2.1500000000000057,1.8900000000000148,0.2599999999999909,2.1500000000000057,0.1044897959183673
579,2022-04-01,158.55,158.89,157.71,158.35,816.14K,-0.20%,1.1799999999999784,0.22999999999998977,0.9499999999999886,1.1799999999999784,0.1023979591836733
580,2022-04-04,158.5,159.79,158.12,159.1,772.12K,0.47%,1.6699999999999875,1.4399999999999977,0.22999999999998977,1.6699999999999875,0.10505102040816298
581,2022-04-05,159.31,159.42,157.62,157.73,832.87K,-0.86%,1.799999999999983,0.3199999999999932,1.4799999999999898,1.799999999999983,0.10704081632653027
582,2022-04-06,157.76,157.78,156.84,157.24,818.43K,-0.31%,0.9399999999999977,0.05000000000001137,0.8899999999999864,0.9399999999999977,0.10668367346938745
583,2022-04-07,157.59,157.87,156.4,156.83,911.68K,-0.26%,1.4699999999999989,0.6299999999999955,0.8400000000000034,1.4699999999999989,0.10903061224489755
584,2022-04-08,157.01,157.29,156.26,156.57,648.08K,-0.17%,1.0300000000000011,0.45999999999997954,0.5700000000000216,1.0300000000000011,0.10612244897959146
585,2022-04-11,156.13,156.19,154.93,155.03,738.45K,-0.98%,1.259999999999991,0.37999999999999545,1.6399999999999864,1.6399999999999864,0.10821428571428517
586,2022-04-12,154.75,155.76,154.27,155.36,820.62K,0.21%,1.4899999999999807,0.7299999999999898,0.7599999999999909,1.4899999999999807,0.10943877551020344
587,2022-04-13,155.1,155.91,154.51,155.86,759.54K,0.32%,1.4000000000000057,0.549999999999983,0.8500000000000227,1.4000000000000057,0.10877551020408102
588,2022-04-14,155.48,156.17,154.63,154.95,814.99K,-0.58%,1.539999999999992,0.30999999999997385,1.2300000000000182,1.539999999999992,0.10867346938775457
589,2022-04-15,154.71,154.71,154.71,154.71,-,-0.15%,0.0,0.23999999999998067,0.23999999999998067,0.23999999999998067,0.10469387755101989
590,2022-04-19,154.55,154.7,153.29,153.7,753.45K,-0.65%,1.4099999999999966,0.010000000000019327,1.420000000000016,1.420000000000016,0.10030612244897914
591,2022-04-20,153.44,155.0,153.25,154.61,773.03K,0.59%,1.75,1.3000000000000114,0.44999999999998863,1.75,0.10061224489795874
592,2022-04-21,154.57,154.66,153.28,153.8,852.39K,-0.52%,1.3799999999999955,0.04999999999998295,1.3300000000000125,1.3799999999999955,0.09668367346938726
593,2022-04-22,153.47,153.92,153.05,153.25,732.99K,-0.36%,0.8699999999999761,0.11999999999997613,0.75,0.8699999999999761,0.09510204081632602
594,2022-04-25,153.14,155.26,153.11,154.89,814.83K,1.07%,2.1499999999999773,2.009999999999991,0.13999999999998636,2.1499999999999773,0.0975510204081627
595,2022-04-26,154.56,155.72,154.19,155.49,-,0.39%,1.5300000000000011,0.8300000000000125,0.6999999999999886,1.5300000000000011,0.09617346938775463
596,2022-04-27,155.45,155.83,154.82,155.46,779.88K,-0.02%,1.0100000000000193,0.3400000000000034,0.6700000000000159,1.0100000000000193,0.0965306122448976
597,2022-04-28,155.35,156.0,154.02,154.15,961.40K,-0.84%,1.9799999999999898,0.539999999999992,1.4399999999999977,1.9799999999999898,0.0991326530612241
598,2022-04-29,154.44,154.69,153.43,153.59,979.01K,-0.36%,1.259999999999991,0.539999999999992,0.7199999999999989,1.259999999999991,0.10030612244897914
599,2022-05-02,153.61,154.19,153.23,153.49,421.18K,-0.07%,0.960000000000008,0.5999999999999943,0.36000000000001364,0.960000000000008,0.09683673469387721
600,2022-05-03,153.34,154.1,152.66,153.67,759.38K,0.12%,1.4399999999999977,0.6099999999999852,0.8300000000000125,1.4399999999999977,0.09658163265306097
601,2022-05-04,152.86,153.73,152.44,153.18,672.88K,-0.32%,1.289999999999992,0.060000000000002274,1.2299999999999898,1.289999999999992,0.09602040816326497
602,2022-05-05,153.6,154.18,152.15,152.55,970.86K,-0.41%,2.030000000000001,1.0,1.0300000000000011,2.030000000000001,0.09852040816326503
603,2022-05-06,152.55,152.74,150.81,150.94,901.94K,-1.06%,1.9300000000000068,0.18999999999999773,1.740000000000009,1.9300000000000068,0.107142857142857
604,2022-05-09,151.01,152.01,150.49,151.74,778.27K,0.53%,1.5199999999999818,1.0699999999999932,0.44999999999998863,1.5199999999999818,0.10765306122448948
605,2022-05-10,151.93,153.17,151.5,152.95,787.78K,0.80%,1.6699999999999875,1.4299999999999784,0.2400000000000091,1.6699999999999875,0.10724489795918328
606,2022-05-11,152.64,153.86,151.87,152.91,1.02M,-0.03%,1.990000000000009,0.910000000000025,1.079999999999984,1.990000000000009,0.11035714285714256
607,2022-05-12,153.85,155.33,153.61,154.76,1.06M,1.21%,1.7199999999999989,2.420000000000016,0.700000000000017,2.420000000000016,0.11826530612244887
608,2022-05-13,155.06,155.12,153.65,153.76,653.54K,-0.65%,1.4699999999999989,0.36000000000001364,1.1099999999999852,1.4699999999999989,0.11479591836734694
